,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
280,2020-09-25,25,9,2020,134,0,Albania,AL,ALB,2862427.0,Europe,72.0018362
281,2020-09-24,24,9,2020,121,3,Albania,AL,ALB,2862427.0,Europe,72.77041476
282,2020-09-23,23,9,2020,131,3,Albania,AL,ALB,2862427.0,Europe,73.81847642
283,2020-09-22,22,9,2020,150,2,Albania,AL,ALB,2862427.0,Europe,74.37744264
284,2020-09-21,21,9,2020,159,4,Albania,AL,ALB,2862427.0,Europe,74.41237803
285,2020-09-20,20,9,2020,153,5,Albania,AL,ALB,2862427.0,Europe,74.20276569
286,2020-09-19,19,9,2020,125,5,Albania,AL,ALB,2862427.0,Europe,73.5739287
287,2020-09-18,18,9,2020,132,5,Albania,AL,ALB,2862427.0,Europe,73.50405792
288,2020-09-17,17,9,2020,144,3,Albania,AL,ALB,2862427.0,Europe,72.9450917
289,2020-09-16,16,9,2020,152,2,Albania,AL,ALB,2862427.0,Europe,72.17651315
290,2020-09-15,15,9,2020,167,4,Albania,AL,ALB,2862427.0,Europe,70.11532521
291,2020-09-14,14,9,2020,168,4,Albania,AL,ALB,2862427.0,Europe,68.92752199
292,2020-09-13,13,9,2020,164,3,Albania,AL,ALB,2862427.0,Europe,66.58685095
293,2020-09-12,12,9,2020,161,3,Albania,AL,ALB,2862427.0,Europe,63.79201985
294,2020-09-11,11,9,2020,156,2,Albania,AL,ALB,2862427.0,Europe,62.0801858
295,2020-09-10,10,9,2020,151,1,Albania,AL,ALB,2862427.0,Europe,62.0801858
296,2020-09-09,9,9,2020,147,2,Albania,AL,ALB,2862427.0,Europe,62.67408741
297,2020-09-08,8,9,2020,151,3,Albania,AL,ALB,2862427.0,Europe,62.91863513
298,2020-09-07,7,9,2020,153,4,Albania,AL,ALB,2862427.0,Europe,63.86189063
299,2020-09-06,6,9,2020,135,6,Albania,AL,ALB,2862427.0,Europe,63.82695524
300,2020-09-05,5,9,2020,123,5,Albania,AL,ALB,2862427.0,Europe,64.5605984
301,2020-09-04,4,9,2020,116,5,Albania,AL,ALB,2862427.0,Europe,65.57372467
302,2020-09-03,3,9,2020,122,6,Albania,AL,ALB,2862427.0,Europe,66.93620484
303,2020-09-02,2,9,2020,93,6,Albania,AL,ALB,2862427.0,Europe,68.19387883
304,2020-09-01,1,9,2020,133,4,Albania,AL,ALB,2862427.0,Europe,70.35987293
305,2020-08-31,31,8,2020,101,5,Albania,AL,ALB,2862427.0,Europe,69.87077749
306,2020-08-30,30,8,2020,84,4,Albania,AL,ALB,2862427.0,Europe,70.53454988
307,2020-08-29,29,8,2020,112,5,Albania,AL,ALB,2862427.0,Europe,72.59573781
308,2020-08-28,28,8,2020,156,3,Albania,AL,ALB,2862427.0,Europe,73.78354103
309,2020-08-27,27,8,2020,168,4,Albania,AL,ALB,2862427.0,Europe,73.71367025
310,2020-08-26,26,8,2020,154,5,Albania,AL,ALB,2862427.0,Europe,72.77041476
311,2020-08-25,25,8,2020,178,4,Albania,AL,ALB,2862427.0,Europe,72.28131931
312,2020-08-24,24,8,2020,152,5,Albania,AL,ALB,2862427.0,Europe,70.42974371
313,2020-08-23,23,8,2020,156,5,Albania,AL,ALB,2862427.0,Europe,69.87077749
314,2020-08-22,22,8,2020,152,2,Albania,AL,ALB,2862427.0,Europe,68.75284505
315,2020-08-21,21,8,2020,155,4,Albania,AL,ALB,2862427.0,Europe,68.15894344
316,2020-08-20,20,8,2020,158,2,Albania,AL,ALB,2862427.0,Europe,67.18075256
317,2020-08-19,19,8,2020,155,2,Albania,AL,ALB,2862427.0,Europe,66.51698017
318,2020-08-18,18,8,2020,119,2,Albania,AL,ALB,2862427.0,Europe,65.64359545
319,2020-08-17,17,8,2020,120,3,Albania,AL,ALB,2862427.0,Europe,65.01475845
320,2020-08-16,16,8,2020,143,6,Albania,AL,ALB,2862427.0,Europe,65.11956462
321,2020-08-15,15,8,2020,146,6,Albania,AL,ALB,2862427.0,Europe,64.31605068
322,2020-08-14,14,8,2020,154,5,Albania,AL,ALB,2862427.0,Europe,61.97537963
323,2020-08-13,13,8,2020,141,3,Albania,AL,ALB,2862427.0,Europe,59.80938553
324,2020-08-12,12,8,2020,140,5,Albania,AL,ALB,2862427.0,Europe,58.6565177
325,2020-08-11,11,8,2020,125,1,Albania,AL,ALB,2862427.0,Europe,57.85300376
326,2020-08-10,10,8,2020,136,6,Albania,AL,ALB,2862427.0,Europe,57.57352065
327,2020-08-09,9,8,2020,124,4,Albania,AL,ALB,2862427.0,Europe,57.22416676
328,2020-08-08,8,8,2020,135,1,Albania,AL,ALB,2862427.0,Europe,55.23284961
329,2020-08-07,7,8,2020,127,6,Albania,AL,ALB,2862427.0,Europe,54.14985256
330,2020-08-06,6,8,2020,139,6,Albania,AL,ALB,2862427.0,Europe,53.48608017
331,2020-08-05,5,8,2020,130,4,Albania,AL,ALB,2862427.0,Europe,51.00566757
332,2020-08-04,4,8,2020,101,6,Albania,AL,ALB,2862427.0,Europe,50.62137829
333,2020-08-03,3,8,2020,123,5,Albania,AL,ALB,2862427.0,Europe,49.92267052
334,2020-08-02,2,8,2020,120,4,Albania,AL,ALB,2862427.0,Europe,48.49031958
335,2020-08-01,1,8,2020,79,3,Albania,AL,ALB,2862427.0,Europe,47.86148258
336,2020-07-31,31,7,2020,92,4,Albania,AL,ALB,2862427.0,Europe,47.02303325
337,2020-07-30,30,7,2020,108,2,Albania,AL,ALB,2862427.0,Europe,47.26758097
338,2020-07-29,29,7,2020,117,4,Albania,AL,ALB,2862427.0,Europe,46.46406703
339,2020-07-28,28,7,2020,117,6,Albania,AL,ALB,2862427.0,Europe,45.73042387
340,2020-07-27,27,7,2020,126,4,Albania,AL,ALB,2862427.0,Europe,45.73042387
341,2020-07-26,26,7,2020,67,6,Albania,AL,ALB,2862427.0,Europe,44.22820215
342,2020-07-25,25,7,2020,104,5,Albania,AL,ALB,2862427.0,Europe,45.13652226
343,2020-07-24,24,7,2020,108,3,Albania,AL,ALB,2862427.0,Europe,44.64742682
344,2020-07-23,23,7,2020,68,3,Albania,AL,ALB,2862427.0,Europe,43.73910671
345,2020-07-22,22,7,2020,119,4,Albania,AL,ALB,2862427.0,Europe,43.73910671
346,2020-07-21,21,7,2020,81,1,Albania,AL,ALB,2862427.0,Europe,42.16701422
347,2020-07-20,20,7,2020,82,1,Albania,AL,ALB,2862427.0,Europe,41.81766033
348,2020-07-19,19,7,2020,102,4,Albania,AL,ALB,2862427.0,Europe,41.53817722
349,2020-07-18,18,7,2020,55,3,Albania,AL,ALB,2862427.0,Europe,40.31543861
350,2020-07-17,17,7,2020,99,3,Albania,AL,ALB,2862427.0,Europe,41.53817722
351,2020-07-16,16,7,2020,85,4,Albania,AL,ALB,2862427.0,Europe,40.94427561
352,2020-07-15,15,7,2020,96,2,Albania,AL,ALB,2862427.0,Europe,39.54686006
353,2020-07-14,14,7,2020,117,2,Albania,AL,ALB,2862427.0,Europe,38.60360456
354,2020-07-13,13,7,2020,83,4,Albania,AL,ALB,2862427.0,Europe,36.75202896
355,2020-07-12,12,7,2020,93,4,Albania,AL,ALB,2862427.0,Europe,36.36773968
356,2020-07-11,11,7,2020,90,2,Albania,AL,ALB,2862427.0,Europe,35.24980724
357,2020-07-10,10,7,2020,82,0,Albania,AL,ALB,2862427.0,Europe,34.79564719
358,2020-07-09,9,7,2020,68,2,Albania,AL,ALB,2862427.0,Europe,34.65590564
359,2020-07-08,8,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe,34.62097025
360,2020-07-07,7,7,2020,71,3,Albania,AL,ALB,2862427.0,Europe,33.85239169
361,2020-07-06,6,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe,33.74758553
362,2020-07-05,5,7,2020,67,2,Albania,AL,ALB,2862427.0,Europe,32.42004076
363,2020-07-04,4,7,2020,90,3,Albania,AL,ALB,2862427.0,Europe,31.93094531
364,2020-07-03,3,7,2020,82,4,Albania,AL,ALB,2862427.0,Europe,30.53352976
365,2020-07-02,2,7,2020,45,3,Albania,AL,ALB,2862427.0,Europe,29.97456354
366,2020-07-01,1,7,2020,69,4,Albania,AL,ALB,2862427.0,Europe,30.14924049
367,2020-06-30,30,6,2020,64,3,Albania,AL,ALB,2862427.0,Europe,30.60340054
368,2020-06-29,29,6,2020,72,2,Albania,AL,ALB,2862427.0,Europe,30.77807748
369,2020-06-28,28,6,2020,61,2,Albania,AL,ALB,2862427.0,Europe,30.25404665
370,2020-06-27,27,6,2020,77,2,Albania,AL,ALB,2862427.0,Europe,29.7998866
371,2020-06-26,26,6,2020,78,2,Albania,AL,ALB,2862427.0,Europe,28.19285872
372,2020-06-25,25,6,2020,67,2,Albania,AL,ALB,2862427.0,Europe,27.0050555
373,2020-06-24,24,6,2020,52,1,Albania,AL,ALB,2862427.0,Europe,26.13167078
374,2020-06-23,23,6,2020,68,0,Albania,AL,ALB,2862427.0,Europe,25.57270456
375,2020-06-22,22,6,2020,36,1,Albania,AL,ALB,2862427.0,Europe,23.79099974
376,2020-06-21,21,6,2020,53,1,Albania,AL,ALB,2862427.0,Europe,23.02242118
377,2020-06-20,20,6,2020,50,3,Albania,AL,ALB,2862427.0,Europe,21.86955335
378,2020-06-19,19,6,2020,66,1,Albania,AL,ALB,2862427.0,Europe,20.64681475
379,2020-06-18,18,6,2020,50,1,Albania,AL,ALB,2862427.0,Europe,18.79523914
380,2020-06-17,17,6,2020,82,1,Albania,AL,ALB,2862427.0,Europe,17.74717748
381,2020-06-16,16,6,2020,69,0,Albania,AL,ALB,2862427.0,Europe,15.61611877
382,2020-06-15,15,6,2020,57,0,Albania,AL,ALB,2862427.0,Europe,13.41518928
383,2020-06-14,14,6,2020,48,0,Albania,AL,ALB,2862427.0,Europe,11.94790295
384,2020-06-13,13,6,2020,31,1,Albania,AL,ALB,2862427.0,Europe,11.07451823
385,2020-06-12,12,6,2020,44,1,Albania,AL,ALB,2862427.0,Europe,10.79503512
386,2020-06-11,11,6,2020,42,0,Albania,AL,ALB,2862427.0,Europe,10.16619812
387,2020-06-10,10,6,2020,36,0,Albania,AL,ALB,2862427.0,Europe,9.43255496
388,2020-06-09,9,6,2020,17,0,Albania,AL,ALB,2862427.0,Europe,9.04826569
389,2020-06-08,8,6,2020,14,0,Albania,AL,ALB,2862427.0,Europe,8.66397641
390,2020-06-07,7,6,2020,20,1,Albania,AL,ALB,2862427.0,Europe,8.48929947
391,2020-06-06,6,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe,8.0700748
392,2020-06-05,5,6,2020,13,0,Albania,AL,ALB,2862427.0,Europe,7.96526863
393,2020-06-04,4,6,2020,20,0,Albania,AL,ALB,2862427.0,Europe,7.68578552
394,2020-06-03,3,6,2020,21,0,Albania,AL,ALB,2862427.0,Europe,7.51110858
395,2020-06-02,2,6,2020,6,0,Albania,AL,ALB,2862427.0,Europe,6.81240081
396,2020-06-01,1,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe,6.67265925
397,2020-05-31,31,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.60278847
398,2020-05-30,30,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe,6.39317614
399,2020-05-29,29,5,2020,26,0,Albania,AL,ALB,2862427.0,Europe,6.2184992
400,2020-05-28,28,5,2020,21,0,Albania,AL,ALB,2862427.0,Europe,5.93901609
401,2020-05-27,27,5,2020,25,1,Albania,AL,ALB,2862427.0,Europe,5.34511448
402,2020-05-26,26,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,4.61147131
403,2020-05-25,25,5,2020,9,1,Albania,AL,ALB,2862427.0,Europe,4.54160054
404,2020-05-24,24,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,4.6464067
405,2020-05-23,23,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.57653593
406,2020-05-22,22,5,2020,5,0,Albania,AL,ALB,2862427.0,Europe,4.43679437
407,2020-05-21,21,5,2020,15,0,Albania,AL,ALB,2862427.0,Europe,4.61147131
408,2020-05-20,20,5,2020,1,0,Albania,AL,ALB,2862427.0,Europe,4.50666515
409,2020-05-19,19,5,2020,2,0,Albania,AL,ALB,2862427.0,Europe,5.06563137
410,2020-05-18,18,5,2020,13,0,Albania,AL,ALB,2862427.0,Europe,5.2752437
411,2020-05-17,17,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe,5.03069598
412,2020-05-16,16,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.68134209
413,2020-05-15,15,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe,4.36692359
414,2020-05-14,14,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,3.98263432
415,2020-05-13,13,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.40185898
416,2020-05-12,12,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe,4.75121287
417,2020-05-11,11,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,4.9608252
418,2020-05-10,10,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,5.03069598
419,2020-05-09,9,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,6.00888686
420,2020-05-08,8,5,2020,10,0,Albania,AL,ALB,2862427.0,Europe,6.25343459
421,2020-05-07,7,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe,6.91720697
422,2020-05-06,6,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe,7.37136703
423,2020-05-05,5,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe,7.65085014
424,2020-05-04,4,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe,8.13994558
425,2020-05-03,3,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.41942869
426,2020-05-02,2,5,2020,9,0,Albania,AL,ALB,2862427.0,Europe,8.48929947
427,2020-05-01,1,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.90852413
428,2020-04-30,30,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.50242574
429,2020-04-29,29,4,2020,14,2,Albania,AL,ALB,2862427.0,Europe,9.6072319
430,2020-04-28,28,4,2020,10,0,Albania,AL,ALB,2862427.0,Europe,9.39761957
431,2020-04-27,27,4,2020,14,1,Albania,AL,ALB,2862427.0,Europe,9.78190885
432,2020-04-26,26,4,2020,34,0,Albania,AL,ALB,2862427.0,Europe,9.74697346
433,2020-04-25,25,4,2020,15,0,Albania,AL,ALB,2862427.0,Europe,9.15307185
434,2020-04-24,24,4,2020,29,0,Albania,AL,ALB,2862427.0,Europe,8.87358874
435,2020-04-23,23,4,2020,25,1,Albania,AL,ALB,2862427.0,Europe,8.17488097
436,2020-04-22,22,4,2020,25,0,Albania,AL,ALB,2862427.0,Europe,7.89539786
437,2020-04-21,21,4,2020,22,0,Albania,AL,ALB,2862427.0,Europe,7.23162547
438,2020-04-20,20,4,2020,14,0,Albania,AL,ALB,2862427.0,Europe,7.02201314
439,2020-04-19,19,4,2020,9,0,Albania,AL,ALB,2862427.0,Europe,7.51110858
440,2020-04-18,18,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.20981636
441,2020-04-17,17,4,2020,24,1,Albania,AL,ALB,2862427.0,Europe,8.41942869
442,2020-04-16,16,4,2020,19,1,Albania,AL,ALB,2862427.0,Europe,8.20981636
443,2020-04-15,15,4,2020,8,1,Albania,AL,ALB,2862427.0,Europe,8.10501019
444,2020-04-14,14,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,8.52423485
445,2020-04-13,13,4,2020,13,0,Albania,AL,ALB,2862427.0,Europe,8.17488097
446,2020-04-12,12,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.24475174
447,2020-04-11,11,4,2020,7,0,Albania,AL,ALB,2862427.0,Europe,8.03513941
448,2020-04-10,10,4,2020,9,1,Albania,AL,ALB,2862427.0,Europe,8.20981636
449,2020-04-09,9,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,8.87358874
450,2020-04-08,8,4,2020,6,0,Albania,AL,ALB,2862427.0,Europe,9.08320107
451,2020-04-07,7,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,9.67710268
452,2020-04-06,6,4,2020,28,2,Albania,AL,ALB,2862427.0,Europe,9.50242574
453,2020-04-05,5,4,2020,29,2,Albania,AL,ALB,2862427.0,Europe,8.97839491
454,2020-04-04,4,4,2020,27,1,Albania,AL,ALB,2862427.0,Europe,8.17488097
455,2020-04-03,3,4,2020,18,1,Albania,AL,ALB,2862427.0,Europe,7.23162547
456,2020-04-02,2,4,2020,16,0,Albania,AL,ALB,2862427.0,Europe,6.98707775
457,2020-04-01,1,4,2020,20,3,Albania,AL,ALB,2862427.0,Europe,6.56785308
458,2020-03-31,31,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,6.00888686
459,2020-03-30,30,3,2020,15,0,Albania,AL,ALB,2862427.0,Europe,5.93901609
460,2020-03-29,29,3,2020,11,1,Albania,AL,ALB,2862427.0,Europe,5.55472681
461,2020-03-28,28,3,2020,12,3,Albania,AL,ALB,2862427.0,Europe,5.34511448
462,2020-03-27,27,3,2020,28,1,Albania,AL,ALB,2862427.0,Europe,5.2752437
463,2020-03-26,26,3,2020,23,0,Albania,AL,ALB,2862427.0,Europe,4.71627748
464,2020-03-25,25,3,2020,23,1,Albania,AL,ALB,2862427.0,Europe,3.94769893
465,2020-03-24,24,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,3.28392654
466,2020-03-23,23,3,2020,13,0,Albania,AL,ALB,2862427.0,Europe,3.03937882
467,2020-03-22,22,3,2020,6,0,Albania,AL,ALB,2862427.0,Europe,2.65508954
468,2020-03-21,21,3,2020,0,0,Albania,AL,ALB,2862427.0,Europe,
469,2020-03-20,20,3,2020,11,0,Albania,AL,ALB,2862427.0,Europe,
470,2020-03-19,19,3,2020,4,1,Albania,AL,ALB,2862427.0,Europe,
471,2020-03-18,18,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
472,2020-03-17,17,3,2020,9,0,Albania,AL,ALB,2862427.0,Europe,
473,2020-03-16,16,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
474,2020-03-15,15,3,2020,5,0,Albania,AL,ALB,2862427.0,Europe,
475,2020-03-14,14,3,2020,10,0,Albania,AL,ALB,2862427.0,Europe,
476,2020-03-13,13,3,2020,12,0,Albania,AL,ALB,2862427.0,Europe,
477,2020-03-12,12,3,2020,1,1,Albania,AL,ALB,2862427.0,Europe,
478,2020-03-11,11,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
479,2020-03-10,10,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,
480,2020-03-09,9,3,2020,2,0,Albania,AL,ALB,2862427.0,Europe,
481,2020-10-05,5,10,2020,141,4,Algeria,DZ,DZA,43053054.0,Africa,5.36547303
482,2020-10-04,4,10,2020,148,7,Algeria,DZ,DZA,43053054.0,Africa,5.50948139
483,2020-10-03,3,10,2020,157,8,Algeria,DZ,DZA,43053054.0,Africa,5.65348976
484,2020-10-02,2,10,2020,160,7,Algeria,DZ,DZA,43053054.0,Africa,5.79749813
485,2020-10-01,1,10,2020,162,8,Algeria,DZ,DZA,43053054.0,Africa,5.95544279
486,2020-09-30,30,9,2020,155,7,Algeria,DZ,DZA,43053054.0,Africa,6.11803288
487,2020-09-29,29,9,2020,146,5,Algeria,DZ,DZA,43053054.0,Africa,6.31081828
488,2020-09-28,28,9,2020,153,3,Algeria,DZ,DZA,43053054.0,Africa,6.53379897
489,2020-09-27,27,9,2020,160,4,Algeria,DZ,DZA,43053054.0,Africa,6.75213424
490,2020-09-26,26,9,2020,175,4,Algeria,DZ,DZA,43053054.0,Africa,6.97279222
491,2020-09-25,25,9,2020,179,5,Algeria,DZ,DZA,43053054.0,Africa,7.17951391
492,2020-09-24,24,9,2020,186,9,Algeria,DZ,DZA,43053054.0,Africa,7.39552646
493,2020-09-23,23,9,2020,191,10,Algeria,DZ,DZA,43053054.0,Africa,7.60921629
494,2020-09-22,22,9,2020,197,7,Algeria,DZ,DZA,43053054.0,Africa,7.82755156
495,2020-09-21,21,9,2020,203,7,Algeria,DZ,DZA,43053054.0,Africa,8.04124139
496,2020-09-20,20,9,2020,210,6,Algeria,DZ,DZA,43053054.0,Africa,8.2502858
497,2020-09-19,19,9,2020,219,5,Algeria,DZ,DZA,43053054.0,Africa,8.45468477
498,2020-09-18,18,9,2020,228,9,Algeria,DZ,DZA,43053054.0,Africa,8.6521156
499,2020-09-17,17,9,2020,232,13,Algeria,DZ,DZA,43053054.0,Africa,8.84490099
500,2020-09-16,16,9,2020,238,12,Algeria,DZ,DZA,43053054.0,Africa,9.06091354
501,2020-09-15,15,9,2020,242,8,Algeria,DZ,DZA,43053054.0,Africa,9.29550782
502,2020-09-14,14,9,2020,247,7,Algeria,DZ,DZA,43053054.0,Africa,9.54171567
503,2020-09-13,13,9,2020,255,6,Algeria,DZ,DZA,43053054.0,Africa,9.81347339
504,2020-09-12,12,9,2020,264,8,Algeria,DZ,DZA,43053054.0,Africa,10.10149013
505,2020-09-11,11,9,2020,272,10,Algeria,DZ,DZA,43053054.0,Africa,10.38718415
506,2020-09-10,10,9,2020,278,10,Algeria,DZ,DZA,43053054.0,Africa,10.6775236
507,2020-09-09,9,9,2020,285,9,Algeria,DZ,DZA,43053054.0,Africa,10.93999046
508,2020-09-08,8,9,2020,289,6,Algeria,DZ,DZA,43053054.0,Africa,11.13742128
509,2020-09-07,7,9,2020,293,7,Algeria,DZ,DZA,43053054.0,Africa,11.39059728
510,2020-09-06,6,9,2020,298,10,Algeria,DZ,DZA,43053054.0,Africa,11.62054613
511,2020-09-05,5,9,2020,304,8,Algeria,DZ,DZA,43053054.0,Africa,11.85978584
512,2020-09-04,4,9,2020,311,6,Algeria,DZ,DZA,43053054.0,Africa,12.10367097
513,2020-09-03,3,9,2020,325,7,Algeria,DZ,DZA,43053054.0,Africa,12.33594253
514,2020-09-02,2,9,2020,339,8,Algeria,DZ,DZA,43053054.0,Africa,12.51711435
515,2020-09-01,1,9,2020,348,9,Algeria,DZ,DZA,43053054.0,Africa,12.7029316
516,2020-08-31,31,8,2020,364,10,Algeria,DZ,DZA,43053054.0,Africa,12.92126686
517,2020-08-30,30,8,2020,379,8,Algeria,DZ,DZA,43053054.0,Africa,13.1210204
518,2020-08-29,29,8,2020,387,8,Algeria,DZ,DZA,43053054.0,Africa,13.33006481
519,2020-08-28,28,8,2020,397,10,Algeria,DZ,DZA,43053054.0,Africa,13.53910921
520,2020-08-27,27,8,2020,391,9,Algeria,DZ,DZA,43053054.0,Africa,13.75047633
521,2020-08-26,26,8,2020,370,10,Algeria,DZ,DZA,43053054.0,Africa,13.99203875
522,2020-08-25,25,8,2020,398,11,Algeria,DZ,DZA,43053054.0,Africa,14.27541006
523,2020-08-24,24,8,2020,392,11,Algeria,DZ,DZA,43053054.0,Africa,14.50768162
524,2020-08-23,23,8,2020,401,6,Algeria,DZ,DZA,43053054.0,Africa,14.80731193
525,2020-08-22,22,8,2020,409,7,Algeria,DZ,DZA,43053054.0,Africa,15.12552396
526,2020-08-21,21,8,2020,411,9,Algeria,DZ,DZA,43053054.0,Africa,15.40424984
527,2020-08-20,20,8,2020,403,11,Algeria,DZ,DZA,43053054.0,Africa,15.77588433
528,2020-08-19,19,8,2020,419,12,Algeria,DZ,DZA,43053054.0,Africa,16.11964624
529,2020-08-18,18,8,2020,442,9,Algeria,DZ,DZA,43053054.0,Africa,16.3821131
530,2020-08-17,17,8,2020,450,10,Algeria,DZ,DZA,43053054.0,Africa,16.53308962
531,2020-08-16,16,8,2020,469,9,Algeria,DZ,DZA,43053054.0,Africa,16.68406613
532,2020-08-15,15,8,2020,477,10,Algeria,DZ,DZA,43053054.0,Africa,16.88614239
533,2020-08-14,14,8,2020,488,8,Algeria,DZ,DZA,43053054.0,Africa,17.08589593
534,2020-08-13,13,8,2020,495,11,Algeria,DZ,DZA,43053054.0,Africa,17.35068551
535,2020-08-12,12,8,2020,492,10,Algeria,DZ,DZA,43053054.0,Africa,17.62708866
536,2020-08-11,11,8,2020,498,10,Algeria,DZ,DZA,43053054.0,Africa,17.975496
537,2020-08-10,10,8,2020,521,9,Algeria,DZ,DZA,43053054.0,Africa,18.24957644
538,2020-08-09,9,8,2020,538,11,Algeria,DZ,DZA,43053054.0,Africa,18.41681196
539,2020-08-08,8,8,2020,529,9,Algeria,DZ,DZA,43053054.0,Africa,18.57243391
540,2020-08-07,7,8,2020,571,12,Algeria,DZ,DZA,43053054.0,Africa,18.91155039
541,2020-08-06,6,8,2020,551,13,Algeria,DZ,DZA,43053054.0,Africa,19.00678173
542,2020-08-05,5,8,2020,532,9,Algeria,DZ,DZA,43053054.0,Africa,19.1066585
543,2020-08-04,4,8,2020,507,8,Algeria,DZ,DZA,43053054.0,Africa,19.23440785
544,2020-08-03,3,8,2020,515,8,Algeria,DZ,DZA,43053054.0,Africa,19.46667941
545,2020-08-02,2,8,2020,556,13,Algeria,DZ,DZA,43053054.0,Africa,19.51313373
546,2020-08-01,1,8,2020,563,10,Algeria,DZ,DZA,43053054.0,Africa,19.61765593
547,2020-07-31,31,7,2020,602,14,Algeria,DZ,DZA,43053054.0,Africa,19.6873374
548,2020-07-30,30,7,2020,614,12,Algeria,DZ,DZA,43053054.0,Africa,19.64785123
549,2020-07-29,29,7,2020,642,11,Algeria,DZ,DZA,43053054.0,Africa,19.50848829
550,2020-07-28,28,7,2020,616,8,Algeria,DZ,DZA,43053054.0,Africa,19.241376
551,2020-07-27,27,7,2020,593,9,Algeria,DZ,DZA,43053054.0,Africa,18.9580047
552,2020-07-26,26,7,2020,605,10,Algeria,DZ,DZA,43053054.0,Africa,18.70250598
553,2020-07-25,25,7,2020,675,12,Algeria,DZ,DZA,43053054.0,Africa,18.38893938
554,2020-07-24,24,7,2020,612,13,Algeria,DZ,DZA,43053054.0,Africa,17.82916492
555,2020-07-23,23,7,2020,594,11,Algeria,DZ,DZA,43053054.0,Africa,17.47611215
556,2020-07-22,22,7,2020,587,13,Algeria,DZ,DZA,43053054.0,Africa,17.1857727
557,2020-07-21,21,7,2020,607,9,Algeria,DZ,DZA,43053054.0,Africa,16.92562855
558,2020-07-20,20,7,2020,535,10,Algeria,DZ,DZA,43053054.0,Africa,16.59115751
559,2020-07-19,19,7,2020,601,11,Algeria,DZ,DZA,43053054.0,Africa,16.37282224
560,2020-07-18,18,7,2020,593,5,Algeria,DZ,DZA,43053054.0,Africa,15.97563787
561,2020-07-17,17,7,2020,585,12,Algeria,DZ,DZA,43053054.0,Africa,15.55754906
562,2020-07-16,16,7,2020,554,12,Algeria,DZ,DZA,43053054.0,Africa,15.09300595
563,2020-07-15,15,7,2020,527,10,Algeria,DZ,DZA,43053054.0,Africa,14.6540127
564,2020-07-14,14,7,2020,494,7,Algeria,DZ,DZA,43053054.0,Africa,14.21037402
565,2020-07-13,13,7,2020,483,7,Algeria,DZ,DZA,43053054.0,Africa,13.75512176
566,2020-07-12,12,7,2020,470,8,Algeria,DZ,DZA,43053054.0,Africa,13.34167839
567,2020-07-11,11,7,2020,434,8,Algeria,DZ,DZA,43053054.0,Africa,12.90733057
568,2020-07-10,10,7,2020,460,10,Algeria,DZ,DZA,43053054.0,Africa,12.45672374
569,2020-07-09,9,7,2020,469,10,Algeria,DZ,DZA,43053054.0,Africa,11.84584954
570,2020-07-08,8,7,2020,475,9,Algeria,DZ,DZA,43053054.0,Africa,11.15600301
571,2020-07-07,7,7,2020,463,7,Algeria,DZ,DZA,43053054.0,Africa,10.41505673
572,2020-07-06,6,7,2020,441,6,Algeria,DZ,DZA,43053054.0,Africa,9.68572404
